8922,2005-fpa-world-freestyle-frisbee-championships
8923,2004-tennessee-states-overall
8924,2004-new-england-overall-flying-disc-championships
8925,2004-romashred-tournament
8926,2005-santa-cruz-open
8927,2005-30th-tennessee-state-flying-disc-championships
8928,2005-german-indoor-freestyle-championships
8929,1997-new-zealand-flying-disc-championships
8930,1997-wintertime-open
8931,1994-maine-states
8932,1994-northwest-championships
8933,1994-california-state-championships
8934,1994-masters-championships
8935,1994-swedish-qualification-tournament
8936,1994-minnesota-states
8937,1994-florida-state-beach-freestyle-championships
8938,1994-connecticut-states
8939,1997-va-states
8940,1997-rhode-island-states
8941,2005-the-u-s-indoor-championships
8942,2005-seaside-superhein
8943,2005-wfdf-world-overall-championships
8944,2005-30th-annual-arizona-state-freestyleoverall
8945,1994-finnish-national-championships
8946,1994-washington-states
8947,2005-scandia-land-freestyle-disc-tournament
8948,1997-octadpennsylvania-state-championships
8949,1997-northeast-freestyleddc-championships
8950,1997-connecticut-state-frisbee-championship
8951,2004-torneo-of-the-hat
8952,2005-puerto-rico-winter-jam
8953,1997-santa-cruz-beach-classic
8954,2005-aloha-beach-festival
8955,1997-minnesota-states
8956,2004-israeli-freestyle-indoors-championships
8957,1997-lamirada-spring-1-day-overall
8958,1997-ny-tourney-new-york
8959,1994-swedish-championships
8960,1994-rhode-island-states
8961,1994-german-open
8962,1994-fpa-midwest-open
8963,1994-oklahoma-state-championships
8964,1994-us-open-flying-disc-championships
8965,1994-fpa-world-championships
8966,1994-alabama-states
8967,1994-wisconsin-states
8968,2001-oregon-state-overall-disc-championships
8969,2001-jammers-championships
8970,2001-tennessee-state-overall-disc-championships
8971,2001-manpico-open
8972,2001-cappello-tournament
8973,2001-az-states
8974,2001-fpa-world-freestyle-frisbee-championships
8975,2005-costa-brava-freestyle-challenge
8976,2005-mardi-gras-freestyle-jam
8977,1997-disc-a-palooza
8978,1997-swedisc-open
8979,2005-paganello-freestyle-challenge
8980,2005-30th-annual-wisconsin-state-overall-championships
8981,2005-vagolino
8982,2005-the-jammers
8983,2005-nass-freestyle-challenge
8984,2005-santa-cruz-beach-classic
8985,2005-virginia-states
8986,2005-frischstylers-jam
8987,2005-rototom-sunsplash-frisbee-freestyle
8988,2000-ne-indoor-championships
8989,2000-wintertime-open
8990,2000-virginia-states
8991,2000-paganello
9593,2012-jampions-league-3-0
9591,2012-fusion-3-0-cif-italian-ffbeach-championships
9592,2012-10-beach-ultimate-and-3d-freestyle-santa-marta
9590,2012-123-four-seasons-edition-fall
9589,2012-123-four-seasons-edition-summer
9587,2012-123-four-seasons-edition-winter
9588,2012-123-four-seasons-edition-spring
9581,2012-paganello-world-freestyle-challenge
9582,2012-in-den-hallen
9583,2012-the-jammers-championships
9585,2012-us-open-overall
9586,2012-mountain-alternative-open-boulder-colorado
9009,2000-az-states
9010,2005-swedish-overall-championships
9011,2004-29th-wi-state-overall
9012,2005-wintershred-iv
9013,2005-vola-vola
9014,2005-a-gathering-of-the-tribe-narragannsett-ri
9015,2005-flying-disc-opening-podersdorf-a
9016,2005-dictivity-9
9017,2005-amsterjam-the-european-freestyle-championships
9018,2005-bulaflow-freestyle-challenge
9019,2005-my-old-kentucky-jam
9020,2005-roma-shred
9021,2005-versilia-cup-burla-beach-cup
9022,2005-jama-na-go
9023,1999-wintertime-open
9024,1999-slovak-freestyle-contest
9025,1999-indoor-championships-jackson-hole
9026,1999-paganello-rimini-italy
9027,1999-virginia-states
9028,1999-23rd-rhode-island-state-flying-disc-championships
9029,1999-new-england-freestyle-champs
9030,1999-narragansett-freestyle-championships
9031,1999-swedish-championships
9032,1999-manresa-state-beach
9033,1999-masters-overall-championships
9034,1999-summerfest-milwaukee
9035,1999-kalmar-frisbee-klubb-championships
9036,1999-wfdf-championships
9037,1999-ia-states
9038,1999-ct-states
9039,2006-german-freestyle-disc-championships
9040,1999-fpa-worlds-santa-cruz
9041,1999-ventura-beach-tournament
9042,1999-ny-states-mt-kisco
9043,1999-az-states-scottsdale
9044,1999-jammers-championship-jacksonville
9045,1999-world-junior-frisbee-disc-championships
9046,2005-tournament-of-the-hat-torneo-del-cappello
9047,2006-costabrava-tournement
9048,2006-paganello
9049,2006-podersdorf-austria-freestyle-pairs-and-turboshred-event
9050,2006-the-jammers
9000,2000-summerfest-flying-disc-championships
9001,2000-masters-flying-disc-championships
9002,2000-fpa-world-championships
9003,2000-swedish-national-championships
9004,2000-wisconsin-states
9005,2000-world-beach-invitational
9006,2000-jammers-championships
9007,2000-tn-states
9008,2000-tampico-open
7823,masahumi-kanbe
7822,masaki-hirajima
7821,hiroshi-okano
7820,motohiro-hirabayashi
7819,bram-maassen
7818,jorg-wunder
7817,sascha-scherzinger
7816,katie-stauss
7815,paul-kuffel
7814,shawn-fallon
7813,jim-van-lanen
7812,terry-miller
7811,erik-drummond
7810,big-ter
7809,sweet-lou
7808,jeff-fiedler
7807,amy-campbell
7806,andrea-corizzo
7805,massimo-possenti
7804,vico-silano
7803,alberto-baldelli
7802,andrea-marciano
7801,gianluca-bertoncelli
7800,fabrizio-gori
7799,jan-huybrechts
7798,hans-peeters
7797,gery-nemeth
7796,rainer-door
7795,linda-toerngren
7794,carlo-pierini
7793,michel-otte
7792,frank-lejeune
7791,fernando-brotugno
7790,kenji-arauchi
7789,sabbse-zimmermann
7788,linda-torngren
7787,maurice-eugene
7786,jason-varvaro
7785,ilka-simon
7784,aaron-eickoff
7783,greg-anderson
7782,alex-voigt
7781,spencer-herrick
7780,jeff-korns
7779,tom-shalit
7778,oren-meron
7776,tobi-prestele
7775,janis-degenhart
7774,ben-singer
7773,darryl-allen
7772,dominik-weber
7771,adrian-ed-zeitner
7770,ofek-agmon
7769,josh-emerson
7768,denis-migunov
7767,sergey-pashkov
7766,artem-kocheshkov
7765,phil-kappa
7764,doug-fresh
7763,wayne-beaver
7762,lou-somrall
7761,stefano-bellucci
7760,claudio-cigna
7759,omer-rosenbaum
7758,claudio-petro
7757,phillip-polski
7756,jonas-riemenschneider
7755,claas-seithe
7754,hans-niki-thoma
7753,scott-hicks
7752,dave-zabel
7751,bill-ashton
7750,mika-nordman
7749,nobu
7748,yoske
7747,sheila-montoya
7746,justin-bogen
7745,mark-boseman
7744,jim-simpson
7743,lori-garcia
7742,camilla-rhodes
7741,chris-swank
7740,tomas-olssen
7739,john-gonter
7738,tim-eng
7737,charlene-powell
7736,patrick-chartrand
7735,kevin-sparkman
7734,7734
7733,cherinko
7732,yumi
7731,elise-thatcher
7730,tony-taffey
7729,kevin-breslin
7728,tracy-borusiewicz
7727,ron-robillard
7726,dave-moore
7725,john-gyneses
7724,matt-wolff
7723,shawn-stevenson
7722,jack-ognistoff
7721,eric-larue
7720,jim-anderson
7719,mike-stoneking
7718,wende-coates
7717,ann-zemaitis
7716,jim-schmal-now-benson
7715,peter-rosing
7714,don-fogle
7713,adrian-wainwright
7712,erika-compton
7711,richie-bartle
7710,katarina-brage
7709,jane-engelhardt
7708,sue-strait
7707,kate-dow
7706,tom-krajna
7705,paul-cameron
7704,doug-branigan
7703,asa-holmquist
7702,bo-wahlquist
7701,henrik-uggla
7700,dan-rosmark
7699,1981-female-lunberg
7698,pernilla-bergstrom
7697,peter-bergholm
7696,m-lof
7695,chrisophe-schott
7694,agneta-fuglesang
7693,cissi-lauren
7692,kristina-gillin
7691,peter-andersson
7690,mats-andersson
7689,male-palmborg
7688,karen-palmborg
7687,1981-ljungstrom
7686,sten-sturefeldt
7685,peter-jansson
7684,scott-zimmerman
7683,rummele
7682,corky-gillis
7681,sue-beukelman
7680,greg-beukelman
7679,jay-beukelman
7678,stan-fredrickson
7677,robbie-collier
7676,peter-van-gool
7675,lynn-tingle
7674,steve-vittelo
7673,jo-cahow
7672,andy-yates
7671,mary-greenwood
7670,carolyn-mcrorie
7669,takashi-terada
7668,antonio-caporale
7667,ben-weisberg
7666,ital-gal
7665,dvir-sanela
7664,peter-rujan
7663,philipp-stahl
7662,ronny-koch
7661,riccardo-macari
7660,istvan-pran
7659,balazs-major
7658,gergo-nemeth
7657,paolo-calabrese
7656,alessandro-berra
7655,davide-bianchi
7654,davide-battaglia
7653,andrea-dini
7652,mike-danomie
7651,stefan-duenkel
7650,ot-loetlam
7649,simone-italiano
7648,olf-nather
7647,valerio-mannarino
7646,claudio-pietrarelli
7645,ivano-gallo
7644,alessandro-provitali
7643,emanuele-faustini
7642,carlo-cuginolup-romashred05
7641,andrea-rimatori
7640,stefano-bellucc-sessa
7639,7639
7638,serge-marconi
7637,ernie-small
7636,larry-bledsole
7635,john-kuhns
7634,carlton-howard
7633,cody-kirkland
7632,carolyndontuse-hubbard-use-yabe
7631,john-lasky
7630,zachary-hubbard
7629,michael-van-lanen
7628,alyssa-van-lanen
7627,claudia-deluca
7626,7626
7625,stefanotistee-bertola
7624,elisa-corradi
7623,alex-siliano
7622,jason-rosenbaum
7621,matt-scanlan
7620,scott-caeser
7619,sabrina-donaldson
7618,andy-wineberg
7617,paolo-valesi
7616,angelo-rovieri
7615,massimo-ardagna
7614,paolo-sestigiani
7613,alex-schwartz
7612,nan-babakhanian
7611,frank-johnson
7610,anni-kreml
7609,jimmy-strathis
7608,mary-dachenko
7607,yarden-borkow
7606,daniel-sorgatz
7605,alexander-alexandrov
7604,konstantin-patsalides
7603,philipp-lenarz
7602,cynthia-land
7601,becki-zimmerman
7600,tita-martinez
7599,charles-richard
7598,mary-jourgenson
7597,johan-robertson
7596,alex-luther
7595,jason-keller
7594,matt-garber
7593,terri-reinl
7592,connie-bond
7591,kyoko-kodani
7590,dan-mangalese
7589,andy-shrank
7588,bethany-oldname-porter-use-sanchez
7587,victory-randall
7586,cyril-jacob
7585,kai-ly
7584,pierric-chardon
7583,mehrdad-hosseinian
7582,adam-moeller
7581,rob-varderst
7580,kevin-walenta
7579,janelle-wendt
7578,keegan-eschenbach
7577,cain-mcclary
7576,ben-deloache
7575,tipton-horn
7574,mitch-hardy
7573,jason-wakeman
7572,steve-brandau
7571,conn-mckinney
7570,alan-epton
7569,kirsi-jarvinen
7568,heidi-ruda
7567,cecilie-stenbraten
7566,tuija-kohonen
11622,ron-zahradnick
7564,sara-rouse
7563,mirella-martinez
7562,miroslava-martinez
7561,kurt-bond
7560,toby-henderson
7559,jen-oller
7558,matt-oller
7557,heather-knicely
7556,paige-pauli
7555,alison-cremer
7554,brian-moering
7553,colin-smith
7552,jose-garza
7551,nick-raisch
7550,henry-schneider
7549,peter-jewell
7548,ashkon-namdar
7547,sam-fisher
7546,erik-soderland
7545,doug-propp
7544,scott-halpern
7543,cameron-cundiff
7542,dale-dunavin
7541,chris-phelan
7540,scott-innis
7539,rodney-gardner
7538,geoff-gregory
7537,pehkonen
7536,seppo-nieminen
7535,olav-bakke
7534,stefan-minkvitz
7533,dave-neilson
7532,lars-tegreus
7531,marcus-stenberg
7530,bobbo-karlsson
7529,pierre-kristoffersson
7528,lyle-jensen
7527,chuck-kennedy
7526,sam-neilson
7525,joe-christensen
7524,martin-bakko
7523,josh-houle
7522,crystal-brodeur
7521,darren-hartwell
7520,susan-farquharson
7519,kate-cason
7518,vladimir-smidt
7517,vladimir-bachnar
7516,peter-labos
7515,roman-horvath
7514,agnes-lovecka
7513,andrej-adamcik
7512,heiko-vogt
7511,toufik-lamred
7510,martin-stadler
7509,dominique-weisenberger
7508,rainer-dorr
7507,kerstin-ulrich
7506,larry-hinkle
7505,mike-trapasso
7504,nick-purpura
7503,tom-coffin
7502,bob-culbertson
7501,keith-kleiner
7500,tom-stocker
7499,ollie-gordon
7498,joe-mccrave
7497,korns-jeff
7496,biever-wayne
7495,suzanne-fields
7494,dan-burke
7493,lou-sumrall
7492,tom-robidoux
7491,mondesire-paul
7490,alex-kage
7489,marc-pestotnik
7488,eitan-vineshtock
7487,alex-grammer
7486,jill-kennedy
7485,gabriel-schlemme
7484,enrico-stocco
7483,riccardo-bovicelli
7482,luigina-tasini
7481,alessandro-collera
7480,manuel-cesari
7479,andrea-poli
7478,simone-lo-giudice
7477,fabio-possenti
7476,silvia-caruso
7475,fabio-caruso
7474,carlo-perrone
7473,ramon-galliani
7472,angelo-mancarella
7471,fabian-necci
7470,marcello-panebianco
7469,cristina-niccolardi
7468,elena-del-gesso
7467,fabio-martinelli
7466,daniele-malguzzi
7465,paolo-papini
7464,sergio-arrighi
7463,filippo-cavalca
7462,stefano-maroli
7461,luca-trotta
7460,valerio-occorsio
7459,giovanni-coppo
7458,mike-wohlgemuth
7457,janine-wittlich
7456,markus-janssen
7455,nico-bernold
7454,john-coxhead
7453,marcel-meinardus
7452,markus-hein
7451,dusan-bucuric
7450,matus-navrat
7449,brano-jendek
7448,michal-cordas
7447,jano-chudik
7446,mata-tibenska
7445,ivana-holeciova
7444,lucia-navratova
7443,kajo-balog
7442,branki-janko
7441,andy-dykova
7440,mira-bursa
7439,jiri-krotky
7438,7438
7437,alison-edge
7436,cate-mcmillan
7435,jim-mcmillan
7434,will-deloache
7433,zach-wexler
7432,jerry-capito
7431,tre-watson
7430,robert-walsh
7429,kevin-young
7428,steve-ivey
7427,david-conley
7426,steven-hazelwood
7425,matthew-reed
7424,don-bowsher
7423,michael-fiske
7422,richard-mitchell
7421,charles-haggard
7420,scott-lewis
7419,steven-sager
7418,bill-ragan
7417,kathy-fagelman
7416,christy-ogden
7415,lea-herndon
7414,jennifer-webb
7413,ryan-collier
7412,david-claiborne
7411,johnny-mac
7410,jeffery-scalf
7409,ron-olsen
7408,mike-barr
7407,marc-estenfelder
7406,james-cunningham
7405,wayne-brown
7404,jason-davis
7403,david-mccormack
7402,john-fox
7401,juliana-bower
7400,jeff-olmstead
7399,joel-price
7398,greg-stearns
7397,jarod-roecker
7396,polly-sacket
7395,karen-wendt
7394,mike-newhouse
7393,chris-budzien
7392,ryan-hornickel
7391,mike-denomie
7390,elena-larrucia
7389,lucia-larrucia
7388,nora-roberts
7387,nora-johnston
7386,evan-thilo
7385,nicholas-reichert
7384,molly-montes
7383,neal-dambra
7382,brett-winter
7381,art-avalos
7380,jerran-peery
7379,doug-bronson
7378,jared-raeker
7377,casey-beaumont
7376,travis-james
7375,ryan-angell
7374,manuel-cuqui-viner
7373,eric-chazaud
7372,tonia-gracie
7371,giorgio-flamini
7370,giorgia-lombardi
7369,marco-fracassi
7368,simone-proietti
7367,valerio-cascone
7366,attilio-picciotto
7365,paolo-magni
7364,fabrizio-de-rossi
7363,stefano-brancaleoni
7362,7362
7361,heinfactor-heinfactor
7358,peter-hamilton
7357,zion-badash
7356,asaf-zimet
7355,yinon-werner
7354,hyzer-johnny
7353,caroline-nilsso
7352,anna-hedberg
7351,nilofaar-mossavarrahmani
7350,riita-liisa-soner
7349,anna-gustavsson
7348,linda-isberg
7347,linda-johansson
7346,regina-olnils
7345,ninna-ekman
7344,mathias-franzn
7343,henry-snyder
7342,andy-moering
7341,lauren-soderlan
7340,julien-menetrat
7339,zach-montes
7338,7338
7337,marco-dotti
7336,enrico-bonsanti
7335,sandy-kelp
7334,john-buttrey
7333,shawn-sinclair
7332,juliana-korver
7331,urs-hardegger
7330,lagoutte-david
7329,alan-valdiseri
7328,joe-smith
7327,brandon-hanson
7326,aaron-williams
7325,jack-smith
7324,krista-sieben
7323,7323
7322,denise-oerlien
7321,amit-even
7320,timmy-broxup
7319,per-fallgren-2
7318,tang-der-hsin
7317,ed-headrick
7316,stancil-johnson
7315,norm-eckstein
7314,tom-lader
7313,pete-fust
7312,damiano-basso
7311,carlyn-ray
7310,harper-ray
7309,scott-hughes
7308,timmy-shumate
7307,marco-sanna
7306,eleonora-imazio
7305,boris-ruhle
7304,davide-sanna
7303,stefano-pieroni
7302,rene-mueller
7301,olli-baczko
7300,alex-humphreys
7299,michael-weiss
7298,thorsten-fleissner
7297,christian-lamred
7296,markus-goetz
7295,florian-hess
7294,christoph-brack
7293,tobias-dohner
7292,laurent-mess
7291,carsten-heim
7290,shayne-sobel
7289,jeff-soule
7288,shane-egeland
7287,rob-capper
7286,peled-amit
7285,holger-hill
7284,boguslaw-bul
7283,jan-gropped
7282,kolja-hannemann
7281,anton-capellmann
7280,jan-schreck
7279,dean-rozenberg
7278,bruce-page
7277,david-lagoute
7276,mouss-qabbal
7275,bart-mantel
7274,ron-robert
7273,alice-belcredi
7272,sara-cordero
7271,calle-cultus
7270,phillip-jancke
7269,jano-goliard
7268,christophe-legendre
7267,arno-levenes
7266,matteo-feller
7265,amit-peled
7264,joe-proud
7263,jon-cohn
7262,margaret-simpson
7261,7261
7260,tom-walker
7259,andreas-jaderyd
7258,gohar-mossavarrahmani
7257,mikael-zewgren
7256,jonas-rask-samuelsson
7255,fredrik-celinder
7254,jimmie-nilsson
7253,mike-cronin
7252,thomas-cole
7251,raymond-chun
7250,bill-chetel
7249,jeff-shelton
7248,jeff-kennedy
7247,diane-harris
7246,mary-sorrentino
7245,louie-cohn
7244,anna-harris
7243,oriel-heled
7242,rich-riley
7241,nick-arseniak
7240,matt-ransdell
7239,ron-gallegos
7238,rob-gallegos
7237,stuart-landsee
7236,ryan-mowbray
7235,dan-hood
7234,donny-rhodes
7233,tamas-_
7232,johannes-petz
7231,gabor-boross
7230,mike-ocon
7229,adrian-oleson
7228,arnon-avitzur
7227,guillermo-torres
7226,berni-murray
7225,john-rzepka
7224,ron-dorn
7223,peter-bloeme
7221,florian-flow-herkner
7220,jakob-taubald
7219,svetozar-popovic
7218,matteo-ceresa
7217,gaia-audino
7216,ali-dastrandj
7215,phillip-hanak
7214,andrea-oddi-furlan
7213,michael-rausch
7212,stepan-materna
7211,andrea-gallotti
7210,latso-graus
7209,thomas-gereben
7208,bejca-turanova
7207,michael-szeiler
7206,zsolt-balogh
7205,ferenc-feri-orosz
7204,johnny-roberts
7203,jack-roddick
7202,mary-katheron
7201,rob-knapik
7200,mike-mosher
7199,roy-pledger
7198,cheryl-harmon
7197,kelly-bird
7196,cynthia-allen
7195,michelle-marini
7194,marie-bracciale
7193,terrie-houle
7192,randy-osborne
7191,mark-watson
7190,jeff-watson
7189,chau-rottman
7188,brian-eure
7187,clarence-braithwaite
7186,daryl-elliott
7185,dan-lustiger
7184,antonio-cusma-piccioni
7183,luca-medri
7182,eilam-raz
7181,ayal-benin
7180,gregory-lo-a-sjoe
7179,jan-soerensen
