75,1,97,00,,02,3,0,58.90,
76,1,892,00,,02,3,0,58.90,
77,1,370,00,,02,4,0,53.30,
78,1,508,00,,02,4,0,53.30,
79,1,268,00,,02,4,0,53.30,
80,1,908,00,,02,5,0,44.90,
81,1,145,00,,02,5,0,44.90,
82,1,913,00,,02,5,0,44.90,
83,1,597,00,,02,6,0,40.60,
84,1,698,00,,02,6,0,40.60,
85,1,482,00,,02,6,0,40.60,
86,1,367,00,,03,1,0,58.90,
87,1,140,00,,03,1,0,58.90,
88,1,410,00,,03,4,0,52.40,
89,1,367,00,,01,1,0,65.10,
90,1,441,00,,01,1,0,65.10,
91,1,289,00,,01,2,0,55.30,
92,1,667,00,,01,2,0,55.30,
93,1,937,00,,01,3,0,48.20,"First Women's finals for these up and coming stars!"
94,1,938,00,,01,3,0,48.20,
95,7,737,00,,06,1,0,0.00,"They were on another level!"
96,7,269,00,,06,1,0,0.00,"Matt showed us that he's one of the best jammers in thw world - period."
97,7,367,00,,06,2,2,0.00,"Ladies rule!"
98,7,486,00,,06,2,2,0.00,
99,7,441,00,,06,2,2,0.00,
100,7,701,00,,06,3,2,0.00,
101,7,442,00,,06,3,2,0.00,
102,7,667,00,,06,4,0,0.00,
103,7,289,00,,06,5,0,0.00,
104,7,281,00,,06,5,0,0.00,
105,7,738,00,,06,6,0,0.00,
106,7,315,00,,06,6,0,0.00,
107,7,460,00,,06,4,0,0.00,
108,7,359,00,,06,7,0,0.00,"Seed busting big-time to make the finals!"
109,7,939,00,,06,7,0,0.00,
110,7,162,00,,06,8,0,0.00,"Not bad for a couple of DDCers."
111,7,614,00,,06,8,0,0.00,
112,24,370,00,,00,1,0,0.00,
113,24,675,00,,00,1,0,0.00,
114,24,140,00,,00,2,0,0.00,
115,24,473,00,,00,2,0,0.00,
116,24,421,00,,00,3,0,0.00,
117,24,887,00,,00,3,0,0.00,
118,24,737,00,,00,4,0,0.00,
119,24,701,00,,00,4,0,0.00,
120,24,470,00,,00,5,0,0.00,
121,24,508,00,,00,5,0,0.00,
122,24,442,00,,00,6,0,0.00,
123,24,482,00,,00,6,0,0.00,
124,24,268,00,,00,7,0,0.00,
125,24,269,00,,00,7,0,0.00,
126,24,597,00,,00,8,0,0.00,
127,24,823,00,,00,8,0,0.00,"Oberhaus/Velasquez scratched due to a calf injury to Velasquez."
128,24,597,00,,02,1,0,0.00,
129,24,737,00,,02,1,0,0.00,
130,24,823,00,,02,1,0,0.00,
131,24,942,00,,02,2,0,0.00,
132,24,308,00,,02,2,0,0.00,
133,24,887,00,,02,2,0,0.00,
134,24,370,00,,02,3,0,0.00,
135,24,421,00,,02,3,0,0.00,
136,24,675,00,,02,3,0,0.00,
137,24,140,00,,02,4,0,0.00,
138,24,470,00,,02,4,0,0.00,
139,24,473,00,,02,4,0,0.00,
140,24,97,00,,02,5,0,0.00,
141,24,258,00,,02,5,0,0.00,
142,24,363,00,,02,5,0,0.00,
143,24,442,00,,02,6,0,0.00,
144,24,482,00,,02,6,0,0.00,
145,24,508,00,,02,6,0,0.00,
146,24,441,00,,03,1,0,0.00,
147,24,421,00,,03,1,0,0.00,
148,24,667,00,,03,2,0,0.00,
149,24,308,00,,03,2,0,0.00,
150,24,289,00,,03,3,0,0.00,
151,24,482,00,,03,3,0,0.00,
152,24,163,00,,03,4,0,0.00,
153,24,442,00,,03,4,0,0.00,
154,24,486,00,,03,5,0,0.00,
155,24,887,00,,03,5,0,0.00,
156,24,367,00,,03,6,0,0.00,
157,24,823,00,,03,6,0,0.00,
158,24,667,00,,01,1,0,0.00,
159,24,630,00,,01,1,0,0.00,
160,24,943,00,,01,2,0,0.00,
161,24,441,00,,01,2,0,0.00,
162,24,163,00,,01,3,0,0.00,
163,24,944,00,,01,3,0,0.00,
164,24,815,00,,01,4,0,0.00,
165,24,828,00,,01,4,0,0.00,
166,24,667,02,,01,1,0,0.00,
167,24,630,02,,01,1,0,0.00,
168,24,943,02,,01,2,2,0.00,
169,24,441,02,,01,2,2,0.00,
170,24,163,02,,01,3,2,0.00,
171,24,944,02,,01,3,2,0.00,
172,24,815,02,,01,4,0,0.00,
173,24,828,02,,01,4,0,0.00,
174,24,486,02,,01,5,0,0.00,
175,24,945,02,,01,5,0,0.00,
176,24,667,02,A,03,1,0,0.00,
177,24,308,02,A,03,1,0,0.00,
178,24,486,02,A,03,2,0,0.00,
179,24,887,02,A,03,2,0,0.00,
180,24,163,02,A,03,3,0,0.00,
181,24,442,02,A,03,3,0,0.00,
182,24,943,02,A,03,4,0,0.00,
183,24,79,02,A,03,4,0,0.00,
184,24,944,02,A,03,5,0,0.00,
185,24,217,02,A,03,5,0,0.00,
186,24,441,02,B,03,1,0,0.00,
187,24,421,02,B,03,1,0,0.00,
188,24,289,02,B,03,2,0,0.00,
189,24,482,02,B,03,2,0,0.00,
190,24,367,02,B,03,3,0,0.00,
191,24,823,02,B,03,3,0,0.00,
192,24,945,02,B,03,4,0,0.00,
193,24,370,02,B,03,4,0,0.00,
194,24,597,02,A,02,1,0,0.00,
195,24,737,02,A,02,1,0,0.00,
196,24,823,02,A,02,1,0,0.00,
197,24,942,02,A,02,2,0,0.00,
198,24,308,02,A,02,2,0,0.00,
199,24,887,02,A,02,2,0,0.00,
200,24,140,02,A,02,3,0,0.00,
201,24,470,02,A,02,3,0,0.00,
202,24,473,02,A,02,3,0,0.00,
203,24,367,02,A,02,4,0,0.00,
204,24,441,02,A,02,4,0,0.00,
205,24,486,02,A,02,4,0,0.00,
206,24,315,02,A,02,5,0,0.00,
207,24,461,02,A,02,5,0,0.00,
208,24,533,02,A,02,5,0,0.00,
209,24,217,02,A,02,6,0,0.00,
210,24,375,02,A,02,6,0,0.00,
211,24,590,02,A,02,6,0,0.00,
212,24,365,02,A,02,7,0,0.00,
213,24,558,02,A,02,7,0,0.00,
214,24,946,02,A,02,7,0,0.00,
215,24,370,02,B,02,1,0,0.00,
216,24,421,02,B,02,1,0,0.00,
217,24,675,02,B,02,1,0,0.00,
218,24,97,02,B,02,2,0,0.00,
219,24,258,02,B,02,2,0,0.00,
220,24,363,02,B,02,2,0,0.00,
221,24,442,02,B,02,3,0,0.00,
222,24,482,02,B,02,3,0,0.00,
223,24,508,02,B,02,3,0,0.00,
224,24,79,02,B,02,4,0,0.00,
225,24,268,02,B,02,4,0,0.00,
226,24,269,02,B,02,4,0,0.00,
227,24,128,02,B,02,5,0,0.00,
228,24,163,02,B,02,5,0,0.00,
229,24,864,02,B,02,5,0,0.00,
230,24,118,02,B,02,6,0,0.00,
231,24,708,02,B,02,6,0,0.00,
232,24,866,02,B,02,6,0,0.00,
233,24,191,02,B,02,7,0,0.00,
234,24,207,02,B,02,7,0,0.00,
235,24,867,02,B,02,7,0,0.00,
236,24,45,02,B,02,8,0,0.00,
237,24,289,02,B,02,8,0,0.00,
238,24,738,02,B,02,8,0,0.00,
239,24,140,04,A,00,1,0,0.00,
240,24,473,04,A,00,1,0,0.00,
241,24,597,04,A,00,2,0,0.00,
242,24,823,04,A,00,2,0,0.00,
243,24,315,04,A,00,3,0,0.00,
244,24,461,04,A,00,3,0,0.00,
245,24,45,04,A,00,4,0,0.00,
246,24,365,04,A,00,4,0,0.00,
247,24,207,04,A,00,5,0,0.00,
248,24,867,04,A,00,5,0,0.00,
249,24,421,04,B,00,1,0,0.00,
250,24,887,04,B,00,1,0,0.00,
251,24,268,04,B,00,2,0,0.00,
252,24,269,04,B,00,2,0,0.00,
253,24,533,04,B,00,3,0,0.00,
254,24,864,04,B,00,3,0,0.00,
255,24,118,04,B,00,4,0,0.00,
256,24,375,04,B,00,4,0,0.00,
257,24,128,04,B,00,5,0,0.00,
258,24,308,04,B,00,5,0,0.00,
259,24,701,04,C,00,1,0,0.00,
260,24,737,04,C,00,1,0,0.00,
261,24,470,04,C,00,2,0,0.00,
262,24,508,04,C,00,2,0,0.00,
263,24,97,04,C,00,3,0,0.00,
264,24,590,04,C,00,3,0,0.00,
265,24,217,04,C,00,4,0,0.00,
266,24,558,04,C,00,4,0,0.00,
267,24,191,04,C,00,5,0,0.00,
268,24,667,04,C,00,5,0,0.00,
269,24,370,04,D,00,1,0,0.00,
270,24,675,04,D,00,1,0,0.00,
271,24,442,04,D,00,2,0,0.00,
272,24,482,04,D,00,2,0,0.00,
273,24,258,04,D,00,3,0,0.00,
274,24,363,04,D,00,3,0,0.00,
275,24,708,04,D,00,4,0,0.00,
276,24,866,04,D,00,4,0,0.00,
277,24,738,04,D,00,5,0,0.00,
278,24,946,04,D,00,5,0,0.00,
279,24,140,02,A,00,1,0,0.00,
280,24,473,02,A,00,1,0,0.00,
281,24,470,02,A,00,2,0,0.00,
282,24,508,02,A,00,2,0,0.00,
283,24,701,02,A,00,3,0,0.00,
284,24,737,02,A,00,3,0,0.00,
285,24,597,02,A,00,4,0,0.00,
286,24,823,02,A,00,4,0,0.00,
287,24,533,02,A,00,5,0,0.00,
288,24,864,02,A,00,5,0,0.00,
289,24,315,02,A,00,6,0,0.00,
290,24,461,02,A,00,6,0,0.00,
291,24,708,02,A,00,7,0,0.00,
292,24,866,02,A,00,7,0,0.00,
293,24,217,02,A,00,8,0,0.00,
294,24,558,02,A,00,8,0,0.00,
295,24,370,02,B,00,1,0,0.00,
296,24,675,02,B,00,1,0,0.00,
297,24,442,02,B,00,2,0,0.00,
298,24,482,02,B,00,2,0,0.00,
299,24,421,02,B,00,3,0,0.00,
300,24,887,02,B,00,3,0,0.00,
301,24,268,02,B,00,4,0,0.00,
302,24,269,02,B,00,4,0,0.00,
303,24,97,02,B,00,5,0,0.00,
304,24,590,02,B,00,5,0,0.00,
305,24,258,02,B,00,6,0,0.00,
306,24,363,02,B,00,6,0,0.00,
307,24,118,02,B,00,7,0,0.00,
308,24,375,02,B,00,7,0,0.00,
309,24,45,02,B,00,8,0,0.00,
310,24,365,02,B,00,8,0,0.00,
311,12,667,00,,01,1,0,59.30,"Gold Medal"
312,12,486,00,,01,1,0,59.30,
313,12,441,00,,01,2,0,55.40,Silver
314,12,367,00,,01,2,0,55.40,
315,12,163,00,,01,3,0,46.80,Bronze
316,12,289,00,,01,3,0,46.80,
317,12,124,00,,01,4,0,44.10,
318,12,630,00,,01,4,0,44.10,
319,12,140,00,,00,1,0,74.30,
320,12,473,00,,00,1,0,74.30,
321,12,597,00,,00,2,0,69.40,
322,12,567,00,,00,2,0,69.40,
323,12,470,00,,00,3,0,66.70,
324,12,280,00,,00,3,0,66.70,
325,12,370,00,,00,4,0,63.50,
326,12,675,00,,00,4,0,63.50,
327,12,268,00,,00,5,0,62.30,
328,12,737,00,,00,5,0,62.30,
329,12,97,00,,00,6,0,59.20,
330,12,780,00,,00,6,0,59.20,
331,12,421,00,,00,7,0,58.50,
332,12,852,00,,00,7,0,58.50,
333,12,442,00,,00,8,0,55.90,
334,12,701,00,,00,8,0,55.90,
335,27,142,00,,09,1,0,0.00,"Boys under 19 Division"
336,27,951,00,,09,2,0,0.00,
337,27,952,00,,09,2,0,0.00,
338,27,961,00,,09,1,0,0.00,
339,27,141,00,A,09,1,0,0.00,"Boys under 16"
340,27,953,00,A,09,2,0,0.00,
341,27,954,00,A,09,3,0,0.00,
342,27,955,00,B,09,1,0,0.00,"Boys under 12"
343,27,956,00,B,09,2,0,0.00,
344,27,957,00,B,09,3,0,0.00,
345,27,958,00,,10,1,0,0.00,"Girls under 16 Division"
346,27,959,00,,10,2,0,0.00,
347,27,960,00,,10,3,0,0.00,
348,27,949,00,A,10,1,0,0.00,"Girls under 12"
349,27,880,00,,06,1,0,58.20,Masters
350,27,48,00,,06,1,0,58.20,Masters
351,27,442,00,,06,2,0,54.90,Masters
352,27,701,00,,06,2,0,54.90,Masters
353,27,365,00,,06,3,0,49.60,Masters
354,27,850,00,,06,3,0,49.60,Masters
355,27,85,00,,06,4,0,46.50,GrandMasters
356,27,489,00,,06,4,0,46.50,GrandMasters
357,27,866,00,,06,4,0,46.50,GrandMasters
358,27,71,00,,06,5,0,45.10,"Womens GrandMasters"
359,27,712,00,,06,5,0,45.10,Masters
360,27,289,00,,06,6,0,0.00,"Womens Masters"
361,27,630,00,,06,6,0,0.00,"Womens Masters"
362,27,92,00,,06,7,0,0.00,"Women's GrandMasters"
363,27,93,00,,06,7,0,0.00,Masters
364,27,70,00,,06,8,0,32.40,Grandmasters
365,27,946,00,,06,8,0,32.40,Grandmasters
366,29,97,00,,04,1,0,0.00,"90 seconds of hein!"
367,29,866,00,,04,2,0,0.00,
368,29,482,00,,04,3,0,0.00,
369,29,36,00,,04,4,0,0.00,
370,29,191,00,,04,5,0,0.00,
371,29,289,00,,04,6,0,0.00,"Women Rule!"
372,29,482,00,,03,1,0,0.00,"3 Minutes Routines"
373,29,289,00,,03,1,0,0.00,
374,29,97,00,,03,2,0,0.00,
375,29,739,00,,03,3,0,0.00,
376,29,708,00,,03,4,0,0.00,
377,29,964,00,,03,2,0,0.00,
378,29,963,00,,03,3,0,0.00,
379,29,962,00,,03,4,0,0.00,
380,29,739,00,,00,1,0,0.00,
381,29,482,00,,00,1,0,0.00,
382,29,866,00,,00,2,0,0.00,
383,29,708,00,,00,2,0,0.00,
384,29,36,00,,00,3,0,0.00,
385,29,289,00,,00,3,0,0.00,"Beatin' the men again :-)"
386,29,97,00,,00,4,0,0.00,
387,29,698,00,,00,4,0,0.00,
388,29,191,00,,00,5,0,0.00,
389,29,217,00,,00,5,0,0.00,
390,29,966,00,,00,6,0,0.00,
391,29,965,00,,00,6,0,0.00,
392,30,916,00,,00,3,0,0.00,
393,30,914,00,,00,3,0,0.00,
394,30,910,00,,00,4,0,0.00,
395,30,917,00,,00,4,0,0.00,
396,30,504,00,,00,1,0,0.00,
397,30,674,00,,00,1,0,0.00,
398,30,44,00,,00,2,0,0.00,
399,31,421,00,,00,1,0,0.00,
400,31,887,00,,00,1,0,0.00,
401,31,567,00,,00,2,0,0.00,
402,31,473,00,,00,2,0,0.00,
403,31,358,00,,00,3,0,0.00,
404,31,36,00,,00,3,0,0.00,
405,31,482,00,,00,4,0,0.00,
406,31,128,00,,00,4,0,0.00,
407,31,708,00,,00,5,0,0.00,
408,31,25,00,,00,5,0,0.00,
409,31,590,00,,00,6,0,0.00,
410,31,217,00,,00,6,0,0.00,
411,31,289,00,,00,7,0,0.00,"Women rule!"
412,31,944,00,,00,7,0,0.00,
413,31,191,00,,00,8,0,0.00,
414,31,72,00,,00,8,0,0.00,
415,31,482,00,,03,1,0,0.00,
416,31,289,00,,03,1,0,0.00,
417,31,128,00,,03,2,0,0.00,
418,31,944,00,,03,2,0,0.00,
419,31,967,00,,03,3,0,0.00,"Lovely wife of the TD!"
420,31,421,00,,03,3,0,0.00,"Tournament Director and Open Pairs Champ!"
421,32,710,00,,03,1,0,0.00,
422,32,47,00,,03,1,0,0.00,
423,32,140,00,,03,2,0,0.00,
424,32,367,00,,03,2,0,0.00,
425,32,473,00,,03,3,0,0.00,
426,32,289,00,,03,3,0,0.00,
427,32,441,00,,03,4,0,0.00,
428,32,268,00,,03,4,0,0.00,
429,32,630,00,,03,5,0,0.00,
430,32,701,00,,03,5,0,0.00,
431,32,567,00,,00,1,0,0.00,"Watch the video on this website! These guys were off the scale,"
432,32,710,00,,00,1,0,0.00,"and the rest of the pool shredded too."
433,32,737,00,,00,2,0,0.00,
434,32,268,00,,00,2,0,0.00,
435,32,140,00,,00,3,0,0.00,
436,32,473,00,,00,3,0,0.00,
437,32,112,00,,00,4,0,0.00,
438,32,442,00,,00,4,0,0.00,
439,32,508,00,,00,5,0,0.00,
440,32,128,00,,00,5,0,0.00,
441,32,47,00,,00,6,0,0.00,
442,32,701,00,,00,6,0,0.00,
443,33,597,00,,06,1,0,0.00,
444,33,698,00,,06,1,0,0.00,
445,33,482,00,,06,1,0,0.00,
446,33,739,00,,06,2,0,0.00,
447,33,363,00,,06,2,0,0.00,
448,33,258,00,,06,2,0,0.00,
449,33,460,00,,06,3,0,0.00,
450,33,85,00,,06,3,0,0.00,
451,33,119,00,,06,4,0,0.00,
452,33,157,00,,06,4,0,0.00,
453,33,142,00,,06,5,0,0.00,
454,33,97,00,,06,5,0,0.00,
455,33,630,00,,06,6,0,0.00,
456,33,701,00,,06,6,0,0.00,
457,34,269,00,,04,1,0,293.00,"This year's super hein champion!"
458,34,140,00,,04,2,2,285.00,
459,34,737,00,,04,3,2,285.00,
460,34,367,00,,04,4,0,282.00,
461,34,268,00,,04,5,0,281.00,
462,34,442,00,,04,6,0,276.00,
463,34,441,00,,04,7,0,262.00,
464,34,79,00,,04,8,0,250.00,
465,34,495,00,,04,9,9,249.00,
466,34,328,00,,04,10,9,249.00,
467,34,946,00,,04,11,0,245.00,
468,34,645,00,,04,12,0,243.00,
469,34,289,00,,04,13,0,157.00,
470,34,436,00,,04,14,0,155.00,
471,34,968,00,,04,15,0,151.00,
472,35,746,00,,00,1,0,21.55,"Great to see this team spinning to win and playing hot."
473,35,508,00,,00,1,0,21.55,
474,35,258,00,,00,2,0,21.38,"This team played together in 1979 and still has the vibe!"
475,35,533,00,,00,2,0,21.38,"AND they went off."
476,35,855,00,,00,3,0,19.30,"Skied Corbetts Couloir at Jackson Hole & jammed!"
477,35,864,00,,00,3,0,19.30,
478,35,946,00,,00,4,0,15.96,
479,35,594,00,,00,4,0,15.96,
480,35,79,00,,00,5,0,13.80,
481,35,470,00,,00,5,0,13.80,
482,36,421,00,,02,1,0,0.00,
483,36,470,00,,02,1,0,0.00,
484,36,852,00,,02,1,0,0.00,
485,36,145,00,,02,2,0,0.00,
486,36,908,00,,02,2,0,0.00,
487,36,913,00,,02,2,0,0.00,
488,36,969,00,,02,3,0,0.00,
489,36,36,00,,02,3,0,0.00,
490,36,645,00,,02,3,0,0.00,
491,36,909,00,,02,4,0,0.00,
492,36,946,00,,02,4,0,0.00,
493,36,947,00,,02,4,0,0.00,"Hila Yaniv played for Zahlen in the finals."
494,36,852,00,,00,1,0,0.00,
495,36,470,00,,00,1,0,0.00,
496,36,421,00,,00,2,0,0.00,
497,36,145,00,,00,2,0,0.00,
498,36,36,00,,00,3,0,0.00,
499,36,969,00,,00,3,0,0.00,
500,36,801,00,,00,4,0,0.00,"Anne Graves & Mark Regalbutti took this team's place in the finals."
501,36,947,00,,00,4,0,0.00,
502,37,269,00,,00,1,0,0.00,
503,37,280,00,,00,1,0,0.00,
504,37,128,00,,00,2,0,0.00,
505,37,645,00,,00,2,0,0.00,
506,37,971,00,,00,3,0,0.00,"Upset over 4th place team!"
507,37,968,00,,00,3,0,0.00,
508,37,436,00,,00,4,0,0.00,
509,37,224,00,,00,4,0,0.00,
510,37,280,00,,02,1,0,0.00,
511,37,269,00,,02,1,0,0.00,
512,37,140,00,,02,1,0,0.00,
513,37,128,00,,02,2,0,0.00,
514,37,594,00,,02,2,0,0.00,"Big sky country."
515,37,645,00,,02,2,0,0.00,
516,37,875,00,,02,3,0,0.00,
517,37,968,00,,02,3,0,0.00,
518,37,971,00,,02,3,0,0.00,
519,18,145,00,,04,1,0,0.00,Rimini
520,18,908,00,,04,2,0,0.00,Roma
521,18,909,00,,04,3,0,0.00,Roma
522,18,910,00,,04,4,0,0.00,Roma
523,18,911,00,,04,5,0,0.00,Forli'
524,18,912,00,,04,6,0,0.00,Roma
525,18,913,00,,04,7,0,0.00,Roma
526,18,914,00,,04,8,0,0.00,Milano
527,18,915,00,,04,9,0,0.00,Roma
528,18,916,00,,04,10,0,0.00,Roma
529,18,917,00,,04,11,0,0.00,Roma
530,18,918,00,,04,12,0,0.00,Milano
531,18,919,00,,04,13,0,0.00,Milano
532,18,920,00,,04,14,0,0.00,Roseto(TE)
533,18,921,00,,04,15,0,0.00,Roma
534,18,922,00,,04,16,0,0.00,Roma
535,18,923,00,,04,17,0,0.00,Trieste
536,18,924,00,,04,18,0,0.00,Trieste
537,18,925,00,,04,19,0,0.00,Roseto(TE)
538,18,926,00,,04,20,0,0.00,Roseto(TE)
539,18,927,00,,04,21,0,0.00,Roma
540,18,928,00,,04,22,0,0.00,Roma
541,18,929,00,,04,23,0,0.00,Roma
542,18,930,00,,04,24,0,0.00,Roma
543,18,931,00,,04,25,0,0.00,Roma
544,18,932,00,,04,26,0,0.00,Roma
545,18,933,00,,04,27,0,0.00,Roseto(te)
546,18,934,00,,04,28,0,0.00,Roma
547,18,935,00,,04,29,0,0.00,Roma
548,18,936,00,,04,30,0,0.00,Roma
549,8,191,00,,06,1,0,0.00,
550,8,425,00,,06,1,0,0.00,
551,8,867,00,,06,1,0,0.00,
552,8,16,00,,06,2,0,0.00,
553,8,132,00,,06,2,0,0.00,
554,8,133,00,,06,3,0,0.00,
555,8,972,00,,06,3,0,0.00,
556,8,276,00,,06,4,0,0.00,
557,8,246,00,,06,4,0,0.00,
558,8,136,00,,06,5,0,0.00,
559,8,973,00,,06,5,0,0.00,
560,8,974,00,,06,5,0,0.00,
562,47,470,00,,00,1,0,0.00,
563,47,649,00,,00,1,0,0.00,
564,47,258,00,,00,2,0,0.00,
565,47,739,00,,00,2,0,0.00,
566,47,79,00,,00,3,0,0.00,
567,47,946,00,,00,3,0,0.00,
568,48,597,00,,00,1,0,0.00,"4 minutes"
569,48,698,00,,00,1,0,0.00,
570,48,308,00,,00,2,0,0.00,
571,48,708,00,,00,2,0,0.00,
572,48,97,00,,00,3,0,0.00,
573,48,262,00,,00,3,0,0.00,
574,48,118,00,,00,4,0,0.00,
575,48,375,00,,00,4,0,0.00,
576,48,97,02,A,00,1,0,0.00,"4 minutes"
577,48,262,02,A,00,1,0,0.00,
578,48,375,02,A,00,2,0,0.00,
579,48,118,02,A,00,2,0,0.00,
580,48,980,02,A,00,3,0,0.00,
581,48,680,02,A,00,3,0,0.00,
582,48,887,02,A,00,4,0,0.00,
583,48,421,02,A,00,4,0,0.00,
584,48,964,02,A,00,5,0,0.00,
585,48,866,02,A,00,5,0,0.00,
586,48,308,02,B,00,1,0,0.00,
587,48,708,02,B,00,1,0,0.00,
588,48,597,02,B,00,2,0,0.00,
589,48,698,02,B,00,2,0,0.00,
590,48,801,02,B,00,3,0,0.00,
591,48,950,02,B,00,3,0,0.00,
592,48,196,02,B,00,4,0,0.00,
593,48,416,02,B,00,4,0,0.00,
594,48,369,02,B,00,5,0,0.00,
595,48,681,02,B,00,5,0,0.00,
596,48,597,00,,02,1,0,0.00,"Random Co-op"
597,48,369,00,,02,1,0,0.00,
598,48,416,00,,02,1,0,0.00,
599,48,964,00,,02,2,0,0.00,
600,48,708,00,,02,2,0,0.00,
601,48,698,00,,02,2,0,0.00,
602,48,97,00,,02,3,0,0.00,
603,48,118,00,,02,3,0,0.00,
604,48,866,00,,02,3,0,0.00,
605,48,196,00,,02,4,0,0.00,
606,48,375,00,,02,4,0,0.00,
607,48,950,00,,02,4,0,0.00,
608,48,262,00,,02,5,0,0.00,
609,48,801,00,,02,5,0,0.00,
610,48,887,00,,02,5,0,0.00,
611,48,698,00,,04,1,0,0.00,"90 seconds"
612,48,887,00,,04,2,0,0.00,
613,48,421,00,,04,3,0,0.00,
614,48,97,00,,04,4,0,0.00,
615,48,308,00,,04,5,0,0.00,
616,48,680,00,,04,6,0,0.00,
617,48,866,00,,04,7,0,0.00,
618,48,681,00,,04,8,0,0.00,
619,48,980,00,,04,9,0,0.00,
620,48,680,00,,03,1,0,0.00,"4 minutes"
621,48,681,00,,03,1,0,0.00,
622,48,980,00,,03,2,0,0.00,
623,48,597,00,,03,2,0,0.00,
624,48,964,00,,03,3,0,0.00,
625,48,708,00,,03,3,0,0.00,
626,49,421,00,,06,1,0,0.00,
627,49,737,00,,06,1,0,0.00,
628,49,887,00,,06,1,0,0.00,
629,49,97,00,,06,2,0,0.00,
630,49,442,00,,06,2,0,0.00,
631,49,482,00,,06,2,0,0.00,
632,49,852,00,,06,3,0,0.00,
633,49,892,00,,06,3,0,0.00,
634,49,145,00,,06,4,0,0.00,
635,49,370,00,,06,4,0,0.00,
636,49,473,00,,06,4,0,0.00,
637,49,852,02,,06,1,0,59.20,"top 4 to finals"
638,49,892,02,,06,1,0,59.20,
639,49,421,02,,06,2,0,58.90,
640,49,737,02,,06,2,0,58.90,
641,49,887,02,,06,2,0,58.90,
642,49,145,02,,06,3,0,58.80,
643,49,370,02,,06,3,0,58.80,
644,49,473,02,,06,3,0,58.80,
645,49,97,02,,06,4,0,56.60,
646,49,442,02,,06,4,0,56.60,
647,49,482,02,,06,4,0,56.60,
648,49,36,02,,06,5,0,37.10,
649,49,79,02,,06,5,0,37.10,
650,49,495,02,,06,5,0,37.10,
651,49,942,02,,06,6,0,36.70,
652,49,289,02,,06,6,0,36.70,
653,49,328,02,,06,6,0,36.70,
654,49,36,03,,06,1,0,37.10,"top 2 to Semis"
